#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DNEGSCER	YIL074C	SER33	P40510	-	-	3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase, converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog, SER3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL146W	IDS2	P46958	-	-	Protein involved in modulation of Ime2p activity during meiosis; appears to act indirectly to promote Ime2p-mediated late meiotic functions; found in growing cells and degraded during sporulation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR058C	SHM2	P37291	-	-	Cytosolic serine hydroxymethyltransferase; converts serine to glycine plus 5,10 methylenetetrahydrofolate; major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR047W	MSF1	P08425	-	-	Mitochondrial phenylalanyl-tRNA synthetase; active as a monomer, unlike the cytoplasmic subunit which is active as a dimer complexed to a beta subunit dimer; similar to the alpha subunit of E	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL056W	PTC3	P34221	-	-	Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA damage checkpoint inactivation; PTC3 has a paralog, PTC2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR297W	MAL33	P38157	-	-	MAL-activator protein; part of complex locus MAL3; nonfunctional in genomic reference strain S288C 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL024C	DIA3	P52290	-	-	Protein of unknown function; involved in invasive and pseudohyphal growth 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR212W	SLI1	P53304	-	-	N-acetyltransferase; confers resistance to the sphingolipid biosynthesis inhibitor myriocin (ISP-1) by converting it into N-acetyl-myriocin, co-operates with Ypk1p in mediating resistance to myriocin 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR016C	YSC84	P32793	-	-	Actin-binding protein; involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p; YSC84 has a paralog, LSB3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML102W	CAC2	Q04199	-	-	Subunit of chromatin assembly factor I (CAF-1), with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres, mating type loci, and rDNA; maintenance of kinetochore structure, deactivation of the DNA damage checkpoint after DNA repair, chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL103C	FMP30	Q02883	-	-	Protein with a role in maintaining mitochondrial morphology; also involved in maintaining normal cardiolipin levels; mitochondrial inner membrane protein; proposed to be involved in N-acylethanolamine metabolism; related to mammalian N-acylPE-specific phospholipase D 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAR071W	PHO11	P35842	-	-	One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR092C	PHO3	P24031	-	-	Constitutively expressed acid phosphatase similar to Pho5p; brought to the cell surface by transport vesicles; hydrolyzes thiamin phosphates in the periplasmic space, increasing cellular thiamin uptake; expression is repressed by thiamin 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR093C	PHO5	P00635	-	-	Repressible acid phosphatase; 1 of 3 repressible acid phosphatases that also mediates extracellular nucleotide-derived phosphate hydrolysis; secretory pathway derived cell surface glycoprotein; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR223W	CRF1	Q04930	-	-	Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog, IFH1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YEL040W	UTR2	P32623	-	-	Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR141W	VPS62	P53285	-	-	Vacuolar protein sorting (VPS) protein; required for cytoplasm to vacuole targeting of proteins; VPS62 has a paralog, TDA6, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR215W	PHO12	P38693	-	-	One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; pregulated by phosphate starvation; PHO12 has a paralog, PHO11, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR157W	TDA6	Q06466	-	-	Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog, VPS62, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL184W	SPE1	P08432	-	-	Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan, and increases necrotic cell death and ROS generation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR207W	FTH1	P38310	-	-	Putative high affinity iron transporter; involved in transport of intravacuolar stores of iron; forms complex with Fet5p; expression is regulated by iron; proposed to play indirect role in endocytosis; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR219C	MFB1	Q04922	-	-	Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL184C	STR3	P53101	-	-	Peroxisomal cystathionine beta-lyase; converts cystathionine into homocysteine; may be redox regulated by Gto1p; involved in the release of the aromatic thiol 3-mercaptohexanol during wine fermentation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHL021C	AIM17	P23180	-	-	Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR146W	CRP1	P38845	-	-	Protein that binds to cruciform DNA structures; CRP1 has a paralog, MDG1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR152C	URN1	Q06525	-	-	Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR199W	KTR4	P38131	-	-	Glycosyltransferase involved in protein glycosylation; transfers GDP-mannose to methyl-alpha-mannoside in vitro; member of the KRE2/MNT1 mannosyltransferase family of type II membrane proteins with a short cytoplasmic N-terminus, a membrane-spanning region and a highly conserved catalytic lumenal domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER089C	PTC2	P39966	-	-	Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p to limit maximal osmostress induced kinase activity; dephosphorylates Ire1p to downregulate the unfolded protein response; dephosphorylates Cdc28p; inactivates the DNA damage checkpoint; PTC2 has a paralog, PTC3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR293C	HER2	Q03557	-	-	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; required for remodeling of ER caused by Hmg2p overexpression; similar to bacterial GatA glutamyl-tRNA amidotransferase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR123C	LEO1	P38439	-	-	Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR177C	MPC54	Q08550	-	-	Component of the meiotic outer plaque; a membrane-organizing center which is assembled on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane; potential Cdc28p substrate 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCL048W	SPS22	P25380	-	-	Protein of unknown function; SPS22 has a paralog, SPS2, that arose from the whole genome duplication; redundant with Sps2p for the organization of the beta-glucan layer of the spore wall 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR148C	KGD2	P19262	-	-	Dihydrolipoyl transsuccinylase; component of the mitochondrial alpha-ketoglutarate dehydrogenase complex, which catalyzes the oxidative decarboxylation of alpha-ketoglutarate to succinyl-CoA in the TCA cycle; phosphorylated 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR179W-A	NVJ3	-	-	-	Protein with a potential role in tethering ER and vacuoles; localizes to nucleus-vacuole junctions in an Mdm1p-dependent manner; contains a lipid-binding PXA domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR018C	ARG4	P04076	-	-	Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL143W	LTV1	P34078	-	-	Component of the GSE complex; GSE is required for proper sorting of amino acid permease Gap1p; required for ribosomal small subunit export from nucleus; required for growth at low temperature 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL036C	PUS9	Q12069	-	-	Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog, RIB2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR004W	PEX31	P53203	-	-	Peroxisomal integral membrane protein; involved in negative regulation of peroxisome size; partially functionally redundant with Pex30p and Pex32p; probably acts at a step downstream of steps mediated by Pex28p and Pex29p; PEX31 has a paralog, PEX30, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL194C	MST1	P07236	-	-	Mitochondrial threonyl-tRNA synthetase; aminoacylates both the canonical threonine tRNA tT(UGU)Q1 and the unusual threonine tRNA tT(UAG)Q2 in vitro; lacks a typical editing domain, but has pre-transfer editing activity stimulated by the unusual tRNA-Thr 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML005W	TRM12	Q04235	-	-	S-adenosylmethionine-dependent methyltransferase; required for wybutosine formation in phenylalanine-accepting tRNA; member of the seven beta-strand family 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL003W	ULA1	Q12059	-	-	Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL172C	COX10	P21592	-	-	Heme A:farnesyltransferase; catalyzes first step in conversion of protoheme to heme A prosthetic group required for cytochrome c oxidase activity; human ortholog COX10 can complement yeast cox10 null mutant; human ortholog COX10 is associated with mitochondrial disorders 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR247W	VHS1	Q03785	-	-	Cytoplasmic serine/threonine protein kinase; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant, suggesting a role in G1/S phase progression; VHS1 has a paralog, SKS1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL201C	YIG1	Q08956	-	-	Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL098W	BNA4	P38169	-	-	Kynurenine 3-monooxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCR005C	CIT2	P08679	-	-	Citrate synthase, peroxisomal isozyme involved in glyoxylate cycle; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate; expression is controlled by Rtg1p and Rtg2p transcription factors; SCF-Ucc1 regulates level of Cit2p to maintain citrate homeostasis; oxaloacetate-dependent positive feedback loop inhibits Cit2p ubiquitination; CIT2 has a paralog, CIT1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR004W	RAD57	P25301	-	-	Protein that stimulates strand exchange; stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad55p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIR027C	DAL1	P32375	-	-	Allantoinase; converts allantoin to allantoate in the first step of allantoin degradation; expression sensitive to nitrogen catabolite repression 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR210W	CLB4	P24871	-	-	B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation; CLB4 has a paralog, CLB3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL139C	UME1	Q03010	-	-	Component of both the Rpd3S and Rpd3L histone deacetylase complexes; negative regulator of meiosis; required for repression of a subset of meiotic genes during vegetative growth, binding of histone deacetylase Rpd3p required for activity, contains a NEE box and a WD repeat motif; homologous with Wtm1p; UME1 has a paralog, WTM2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL089W	AVT5	P38176	-	-	Putative transporter; member of a family of seven S	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFR024C-A	LSB3	P43603	-	-	Protein containing a C-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog, YSC84, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL219C	MDM34	P53083	-	-	Mitochondrial component of the ERMES complex; links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR090W	XDJ1	P39102	-	-	Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family, closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL237W	YTP1	P53584	-	-	Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL041C	NOP12	Q08208	-	-	Nucleolar protein involved in pre-25S rRNA processing; also involved in biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL082C	ALG3	P38179	-	-	Dolichol-P-Man dependent alpha(1-3) mannosyltransferase; involved in synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins; G353A missense mutation in human ortholog ALG3 implicated in carbohydrate deficient glycoprotein syndrome type IV, which is characterized by microcephaly, severe epilepsy, minimal psychomotor development, partial deficiency of sialic acids in serum glycoproteins; wild-type human ALG3 can complement yeast alg3 mutant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR118W	TEF2	P02994	-	-	Translational elongation factor EF-1 alpha; in the GTP-bound active form, binds to and delivers aminoacylated tRNA to the A-site of ribosomes for elongation of nascent polypeptides; associates with vacuolar Rho1p GTPase; TEF2-RFP levels increase during replicative aging; may also have a role in tRNA re-export from the nucleus; TEF2 has a paralog, TEF1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YCL069W	VBA3	P25594	-	-	Permease of basic amino acids in the vacuolar membrane; VBA3 has a paralog, VBA5, that arose from a segmental duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL233W	MFG1	Q07684	-	-	Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR254W	CHL4	P38907	-	-	Outer kinetochore protein required for chromosome stability; involved in new kinetochore assembly and sister chromatid cohesion; forms a stable complex with Iml3p; peripheral component of the Ctf19 kinetochore complex that interacts with Ctf19p, Ctf3p, and Mif2p; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-N and fission yeast mis15 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL044C	GYP6	P32806	-	-	GTPase-activating protein (GAP) for yeast Rab family member Ypt6p; involved in vesicle mediated protein transport 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR238W	DFG5	Q05031	-	-	Putative mannosidase; essential glycosylphosphatidylinositol (GPI)-anchored membrane protein required for cell wall biogenesis in bud formation, involved in filamentous growth, homologous to Dcw1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR166C	SWT1	Q12104	-	-	RNA endoribonuclease involved in perinuclear mRNP quality control; involved in perinuclear mRNP quality control via the turnover of aberrant, unprocessed pre-mRNAs; interacts with subunits of THO/TREX, TREX-2, and RNA polymerase II; contains a PIN (PilT N terminus) domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL092W	SSU1	P41930	-	-	Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPR080W	TEF1	-	-	-	Translational elongation factor EF-1 alpha; in the GTP-bound active form, binds to and delivers aminoacylated tRNA to the A-site of ribosomes for elongation of nascent polypeptides; associates with vacuolar Rho1p GTPase; may also have a role in tRNA re-export from the nucleus; TEF1 has a paralog, TEF2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YAL062W	GDH3	P39708	-	-	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh1p; expression regulated by nitrogen and carbon sources; GDH3 has a paralog, GDH1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBL045C	COR1	P07256	-	-	Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL189W	RBS1	Q05672	-	-	Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR062C	NTA1	P40354	-	-	Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR363W	ESC2	Q06340	-	-	Sumo-like domain protein; prevents accumulation of toxic intermediates during replication-associated recombinational repair; roles in silencing, lifespan, chromatid cohesion and the intra-S-phase DNA damage checkpoint; RENi family member 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR375C	BCS1	P32839	-	-	Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L, linked to neonatal diseases 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR393W	SHE9	Q04172	-	-	Protein required for normal mitochondrial morphology; mitochondrial inner membrane protein; may be involved in fission of the inner membrane; forms a homo-oligomeric complex 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR249W	MGA1	P53050	-	-	Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR323C	PRO2	P54885	-	-	Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL095C	EEB1	Q02891	-	-	Acyl-coenzymeA:ethanol O-acyltransferase; responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short-chain esterase activity; may be involved in lipid metabolism and detoxification; EEB1 has a paralog, EHT1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL101W	ELP4	Q02884	-	-	Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity; null mutation is functionally complemented by human ELP4 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR162C	TOS1	P38288	-	-	Covalently-bound cell wall protein of unknown function; identified as a cell cycle regulated SBF target gene; deletion mutants are highly resistant to treatment with beta-1,3-glucanase; has sequence similarity to YJL171C 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL091C	UBX3	Q12229	-	-	Clathrin-coated vesicle component, regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR364C	CDC40	P40968	-	-	Pre-mRNA splicing factor; important for catalytic step II of pre-mRNA splicing and plays a role in cell cycle progression, particularly at the G1/S phase transition; required for DNA synthesis during mitosis and meiosis; has WD repeats; thermosensitivity of the cdc40 null mutant is functionally complemented by a chimeric construct containing the N-terminal 156 amino acids of yeast Cdc40p fused to the C-terminal two thirds (297 amino acids) of human CDC40 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR135C	GID8	P40208	-	-	Subunit of GID Complex, binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p, Fyv10 and Vid28p to GID Complex; contains LisH, CTLH, and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL206C	RTT106	P40161	-	-	Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1) 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL072W	THP1	Q08231	-	-	Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDL161W	ENT1	Q12518	-	-	Epsin-like protein involved in endocytosis and actin patch assembly; functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog, ENT2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL004W	HRB1	P38922	-	-	Poly(A+) RNA-binding protein; key surveillance factor for the selective export of spliced mRNAs from the nucleus to the cytoplasm; preference for intron-containing genes; similar to Npl3p; HRB1 has a paralog, GBP2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL239W	LAP3	Q01532	-	-	Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR375C	GDH1	P07262	-	-	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh3p; expression regulated by nitrogen and carbon sources; GDH1 has a paralog, GDH3, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR125C	ECM18	Q04623	-	-	Protein of unknown function; ECM18 has a paralog, ICT1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR229W	IVY1	Q04934	-	-	Phospholipid-binding protein that interacts with both Ypt7p and Vps33p; may partially counteract the action of Vps33p and vice versa, localizes to the rim of the vacuole as cells approach stationary phase 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR312W	SSF2	Q12153	-	-	Protein required for ribosomal large subunit maturation; functionally redundant with Ssf1p; member of the Brix family; SSF2 has a paralog, SSF1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR066W	SSF1	P38789	-	-	Constituent of 66S pre-ribosomal particles; required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family; SSF1 has a paralog, SSF2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR078W	BNA2	P47125	-	-	Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJR117W	STE24	P47154	-	-	Highly conserved zinc metalloprotease; functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves both isoprenylated and non-prenylated oligopeptides; contains multiple transmembrane spans; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD), and can complement yeast null mutant 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR231C	BNA5	Q05979	-	-	Kynureninase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR431C	ATG23	Q06671	-	-	Peripheral membrane protein required for autophagy and CVT; required for cytoplasm-to-vacuole targeting (Cvt) pathway and efficient macroautophagy; cycles between the phagophore assembly site (PAS) and non-PAS locations; forms a complex with Atg9p and Atg27p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL016W	PUB1	P32588	-	-	Poly (A)+ RNA-binding protein; abundant mRNP-component protein that binds mRNA and is required for stability of many mRNAs; component of glucose deprivation induced stress granules, involved in P-body-dependent granule assembly; implicated in regulation of translation; carries Q/N-rich domain at C- terminus, identified as candidate prion; human homolog Tia1 is critical for normal synaptic plasticity; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR307C	SLY41	P22215	-	-	Protein involved in ER-to-Golgi transport 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR166C	TYR1	P20049	-	-	Prephenate dehydrogenase involved in tyrosine biosynthesis; expression is dependent on phenylalanine levels 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR182C	SMP1	P38128	-	-	MADS-box transcription factor involved in osmotic stress response; SMP1 has a paralog, RLM1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
